username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
b0nanza,34,"San Diego, California",2016-12-31,FAMILY,2017-01-01,5,Wonderful,"I think all the rooms have a view of the coast. We had a king room with a balcony and view of the pool...which also overlooked the ocean. Beautiful room. Super clean. Comfortable bed and pillows. Included a small fridge, coffee maker and microwave. Free WiFi and free breakfast. It included coffee, tea, juices, cold and hot cereals, boiled eggs and omelets, sausages, pancakes and pastries. Pool must have been heated because it was mid fifty outside and there were people swimming. Both pool and jacuzzi were clean. They had a walking path along the coastline that went to a nearby restaurant. I will definitely stay here again as well as recommend to others.",,,,,,,,FunInSunPismoBeach,Front Office Manager,2017-01-02,"Wow! What a wonderful review, we truly appreciate your business and your trust in us. I am very happy to hear that our staff and services met your needs and expectations. We look forward to welcoming you back to the hotel in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",8
socal77,4,"San Diego, California",2016-12-31,COUPLES,2016-12-31,4,Shore Cliff Hotel during xmas break,"Very nice, clean, big rooms with great view.  All rooms are ocean view.  Some better views.  Rooms overlooking pool can be loud.  Grounds were beautiful.  Pool, jacuzzi very clean & nice.  Water needs to be hotter both in jacuzzi and shower.  Pismo beach is a ten minute walk away.
",,5.0,4.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-01,"Thank you for your review and for choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
R7357LJlindab,1,,2016-12-31,FAMILY,2016-12-30,5,Awesome,We made our reservation last minute and were pleasantly surprised by the price especially since we were coming in for 1 night during the Christmas holiday season where other hotels charged almost double for that time.  The room was very clean and the bed was quite comfortable.  My son slept on the hide a bed and was comfortable as well.  ,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2016-12-31,"Thank you for your review and for choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Teresa F,1,,2016-12-31,COUPLES,2016-12-30,5,Great get away,"It was a wonderful relaxing time away. Loved our view. Front desk was very friendly and helpful. The grounds are well kept, loved the glider table and all the lookout points. Room was recently remodeled aand just beautiful.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2016-12-31,"Thank you for your positive comments. I am so glad to hear that you enjoyed your stay with us! I hope your next stay is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag 
Guest Services Manager",0
Patti O,102,"Los Alamitos, California",2016-12-31,FRIENDS,2016-12-30,5,Great location,"Very nice rooms with micro wave,ref, plenty of outlets, largest bathroom with double sink, lots lights and mirrors for doing your hair.  Rate includes breakfast as well.  Large pool and family friendly.  Give it a try.",,,,,,,,FunInSunPismoBeach,Front Office Manager,2016-12-31,"Thank you for taking the time to give us your feedback about your stay at our hotel. I'm glad that you found our location convenient. Were you able to explore the area? If not, you can visit us again and we are happy to share with you the must-visit attractions as well as some hidden treasures in the area.

With Hospitality,
Lulu Lawag
Guest Services Manager",11
Kristin T,12,"San Diego, California",2016-12-31,FAMILY,2016-12-30,2,Stunningly bad experience ,"I travel often for business and pleasure and I had the worst experience that I can ever recall at this hotel.  A reviewer on Trip advisor had warned that this hotel was significantly under construction so I knew to ask for a room away from that.  Not only were we put in a room directly (directly!  Literally!  The construction zone fence stopped right outside the door to the room) next to the construction but as a woman traveling alone with two kids I was also shocked to be on the ground floor.  I believe most in the hotel industry know to usually put a woman traveling alone on a less accessible floor, I've actually never been put on the first floor.  In any case the hotel was seemingly deserted with very few reservations so after discussing with the man that checked me in 2 times (!!!) we got moved to the second floor of the building I requested in the first place.  And wow what a shock to find that room has already been upgraded....entirely different than the smelly dated room next to construction.  Why weren't we put there in the first place?  I asked to be there due to the construction and it would have been a much better representation of their hotel that may have led to me being a repeat (rather than angry and shocked) customer.  
The kids and I laughed when we woke to early morning construction the next day...it was loud enough as it was in our room, it would have been so horrific had we been in our original room.
I'm still shocked by how the man that checked us in treated us/me.  It was like we were being punked.",,,,,,,,FunInSunPismoBeach,Front Office Manager,2016-12-31,"Thank you for your review. I am disappointed to hear that your stay didn't meet your expectations. We do try our best to inform incoming guest of the construction work that is being done on our property. This is very disappointing to hear, but we hope you give us another chance to make it up to you.

With Hospitality,
Lulu Lawag 
Guest Services Manager",4
Janice B,1,,2016-12-31,FAMILY,2016-12-30,5,Beautiful location and pleasant stay,"We just returned from our trip and had a lovely stay.  Construction noise was not noticeable and did not impact our stay at all.  Rooms are beautiful and clean with robes, binoculars, fridge, microwave and coffee machine included.  Our poolside room had a lovely ocean view.  The grounds are nicely maintained and there are lounge swings to enjoy the ocean views.  Pool area and hot tub clean and well maintained with towels and ample seating.  Breakfast was quite nice (bacon, eggs, breads, pastries, oatmeal, yoghurt, fruit, juice, milk, coffee, tea) .  Best thing of all was the staff!  Friendly and helpful.  Thanks for a great vacation Shore Cliff!  Looking forward to our next visit.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2016-12-31,"First and foremost, thank you for taking the time to write such a great review about us for all future travelers to read. It was a pleasure having you and we are happy to hear your stay with us was a ""Beautiful location and pleasant stay"". Your support and feedback inspires our staff to provide every guest with the best customer service every day! Let's see you soon before the summer begins. Thank you for the amazing review.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
Z1085ICrobertc,1,,2016-12-31,COUPLES,2016-12-27,5,Wonderful pet-friendly facility!,"The room was extremely nice, there were really wonderful touches for pets, the staff was very friendly and accommodating, the free breakfast buffet was excellent (and included in the room price) and the views of the ocean, shore and cliffs were amazing! ",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2016-12-28,"I am so glad to hear that you enjoyed your stay with us and that you enjoyed our pet amenities. I hope your next stay is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
74debanjanc,1,,2016-12-31,FAMILY,2016-12-26,5,personal,overall excellent. Bathroom was quite cold - it would be good to have some heating in there. Some snacks (for purchase) in the lobby would be good. Staff was great. Room is nice with good views. Looking forward to stay there is summer.,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2016-12-28,"Thank you for taking the time to review our hotel. I appreciate your positive feedback. We do take pride in catering to our guests' needs the best way we can. We can't wait for you to come back and visit us in the summer time.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
heidi f,8,"Sand City, California",2016-12-31,NONE,2016-12-25,5,Nice and relaxing stay,"The hotel is under construction. The rooms that are being remodeled appear to be in the building near the pool area. Since my visit was on Christmas Eve, there was no construction work that day. From what I can tell, any room you choose, will have a nice view. I brought my dog. All pet friendly rooms on on the first floor. They even provide a cozy blanket for the dog, snack, and food bowl! I had a private patio facing the pier. It was very nice with a beautiful view. There is a free breakfast in the morning which was  "" ok"". There is a pool and a hot tub that is enclosed to protect you from the ocean breeze. There is a place to walk along the  water, but no beach access because it is built on a rocky cliff. Overall, I enjoyed my Christmas get- away at this place! ",,,,,,,,FunInSunPismoBeach,Front Office Manager,2016-12-28,"Thank you so much for taking the time to write such a great review about us for all future travelers to read. We are so excited you enjoyed your stay. We strive to make you feel at home when you and your pets are with us and there is nothing better than blending your family with our Shore Cliff Hotel family. See you again soon!

With Hospitality,
Lulu Lawag
Guest Services Manager",1
johncK1566KH,1,,2016-12-31,FRIENDS,2016-12-24,1,Never again,"This was the worst trip to much to list but had a great view wine delivery nope constructionyes heater didn't work coffee pot ran over heater rattled all night had to wear ear plugs this $169 nope never again my 1st review cuz I don't complain 
Red Flag",,1.0,1.0,1.0,1.0,1.0,2.0,FunInSunPismoBeach,Front Office Manager,2016-12-28,"We appreciate you taking the time to provide us with such candid feedback of your stay. I am very sorry to hear that your stay did not meet expectations. We hope that you will give us another opportunity to WOW you during your next stay with us.  

With Hospitality,
Lulu Lawag
Guest Services Manager",0
J3412UAbarbarag,1,,2016-12-31,COUPLES,2016-12-18,2,Under construction and soundproofing between rooms is horrible.,They don't tell you until after you book that the hotel is under renovation and a construction zone with most of the rooms being renovated. Our room was freshly renovated and nice but it didn't make up for not being conducive to a romantic getaway!l we were constantly awakened by other guests in the room above us.,,2.0,4.0,2.0,4.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2016-12-19,"We appreciate you taking the time to provide us with such detailed feedback about your stay. I am very sorry to hear that you were not informed about our renovation and construction being done on our property. We do send out reminder emails and attempt to contact guest about their reservations and inform them of the work that is being done at the hotel. We hope you give us another chance as we will definitely improve our services.

With Hospitality,
Lulu Lawag
Guest Services Manager  ",0
