username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Dina K,40,"Santa Rosa, California",2019-03-31,FAMILY,2019-03-20,5,Great hotel close to Disneyland,"Large, comfortable rooms! Ours had a sleeper sofa too! Pool and hot tub were fabulous and the outdoor seating was comfortable and a great way to enjoy the Southern California sun. The Toy Story parking lot is a hop, skip and a jump away, definitely walking distance. Super close to the convention center. Breakfast was good with lots of options including waffles, eggs, oatmeal, bacon or sausage (alternated) plus cereal, milk, coffee with flavored creamers! Beds were a little too elevated for me, but my family found them to be “perfect”. ",,4.0,5.0,4.0,5.0,5.0,5.0,kristihampton,reservations supervisor,2019-03-21,"Hey there Dina K, we're so happy your family had a great time with us during your stay! Thank you spreading the word about our new hotel, and we appreciate the kind review. We'll see you soon!

-Kristi P.
Reservations Supervisor",54
cohen1856,2,,2019-03-31,FAMILY,2019-03-20,5,Great visit,"This hotel was very clean, it is walking distance to the Disneyland parks and Downtown Disney and the staff (Tony specifically) was extremely friendly.  I wouldn’t hesitate to come back again.

Thank you!",,,,,,,,kristihampton,reservations supervisor,2019-03-21,"Hi cohen1856, what a great review! We love when our staff gets mentioned by name! Tony is doing a wonderful job, and we're so happy you recognized his hard work. We're lucky we have such awesome staff. Thanks for staying with us, and we hope to see you soon!

-Kristi P.
Reservations Supervisor",1
Roving179339,1,,2019-03-31,FRIENDS,2019-03-18,5,LOVED IT!,Great place! Nice and new.  Very clean.  Short Uber ride to Disney or you can walk.  Brenna at check in is great.  Very helpful and willing to do what she can to help out.  Would definately stay there again.,,4.0,5.0,5.0,4.0,5.0,5.0,kristihampton,res supervisor ,2019-03-19,"Hey there Roving179339, we're so happy you enjoyed your stay with us! We pride ourselves on having a great team, and we're glad Brenna made you feel welcomed. We can't wait to see you again!

-Kristi P.
Reservations Supervisor",0
Climber49275192988,1,,2019-03-31,FAMILY,2019-03-17,5,To the rescue,"Another hotel in the area were not prepared for our stay so we left and went to Hampton Inn and was taken care of very well on a very short notice. I would definitely stay again. Rooms were spectacular and very comfortable 
",,4.0,5.0,5.0,4.0,5.0,5.0,kristihampton,res supervisor,2019-03-18,"Hi Climber49275192988, we're very happy we were able to help you out in your time of need! Thank you so much for  staying with us, and for saying such great things about our hotel and rooms. Hopefully on your next Anaheim trip you come stay with us again!

-Kristi P. 
Reservations Supervisor",0
Makamae,1,,2019-03-31,FAMILY,2019-03-17,4,Great Customer Service and Clean!,"Hotel is brand new, I love the smell of freshly painted walls and new carpet.  Rooms are clean, staff is great!  We had a late check in (2:00am) and Tony greeted us with a smile and a wonderful speedy check-in.  The only complaint would be the breakfast food served, did not taste good.  But we would stay here again because of the cleanliness and great staff.",,,,,,,,kristihampton,res supervisor,2019-03-18,"Thank you for your review on us makamaemelia! We're glad that Tony was so friendly to you after such a long day of traveling. Our staff can't wait to see you again! Thanks for staying with us!

-Kristi P.
Reservations Supervisor",0
Mith32,13,,2019-03-31,COUPLES,2019-03-17,4,Good stay,Hotel is new and staff were excellent. Only issue with the stay was the quality of the breakfast foods as some of it was not very edible but with being a new hotel I am sure this will be sorted out in time. Trial and error will help. Oh and some wine glasses would be phenomenal. Otherwise a great stay.,,4.0,5.0,4.0,4.0,4.0,4.0,kristihampton,res supervisor,2019-03-18,"Hello Mith32, and thank you for recognizing our great staff! We appreciate the recommendations from you, and we hope that you'll stay with us again on your next trip in the area. Thanks again!",4
Stay482257,2,,2019-03-31,BUSINESS,2019-03-16,5,everything was new and clean,"everything was new and clean.  Staff was pleasant, helpful and attentive.  I would definitely recommend staying here, but I do assume that eventually it will not look as new and service may not be as good.  ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-03-18,"Thank you Stay482257! We appreciate you taking the time to write a five star review on our hotel! We'd love to have you again in the future if you're back in the Anaheim area. Making you happy makes us happy, and we love having repeat guests. See you soon!

-Kristi P.
Reservations Supervisor",0
Sightseer23827841285,1,"Phoenix, Arizona",2019-03-31,FAMILY,2019-03-16,5,Very Very clean rooms and property.,The property and the room we stayed in was very clean. The pool is heated and on the second floor. Also comes with complimentary breakfast. We liked that the dining area was very accommodating to large groups of people. Sometimes the dining area is very small but not this time. So we were able to find seating with no problems. The room is located near the freeway and near restaurants. ,,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-03-18,"Thanks so much Sightseer23827841285! It sounds like you enjoyed your stay, which is awesome to hear! Thanks for  taking the time to give our new hotel a shout out. We'll see you again soon!

-Kristi P.
Reservations Supervisor",0
T0Sh55,26,"London, Canada",2019-03-31,FAMILY,2019-03-14,4,Decent hotel with some minor issues,"First of all the hotel is very nice. Its clean, new and the standard Hampton Inn services etc.  The breakfast was good and offerings varied daily (we stayed as a family for 6 nights while on a Disneyland vacation).  Our stay was largely enjoyable.  The only negatives that held back my review is the automatic lighting in the rooms is can be extremely aggravating to deal with. It was impossible to read at night without the lights going off every 5 minutes.  We asked the front desk if this could be adjusted and they said it could be (they wrote it down for maintenance) but it was never done. So on such a long stay this was frustrating.  Also, it is a fairly noisy hotel. Our suite faced Katella and the noise from the cars was noticeable at all hours. The pool area was nice but it should be noted that there are many unsupervised kids that don’t follow the posted rules. My kids 10 and 7 were uncomfortable as a result.  As for the bus service we did get an ART pass, but likely would not do it again.  The service was unreliable and shared with the Holiday Inn down the road. It was a little chaotic/uncomfortable at times. All this being said, for the price this was a good option for a Disneyland hotel.  ",,,,,,,,kristihampton,res supervisor,2019-03-18,"Hi T0Sh55, thank you for offering your honest feedback on our hotel. We're currently working on the issues that you stated above to make our hotel as wonderful as possible for all of our guests. With that being said, we would love to have you back in the future so that we can make an even better impression on you. We hope to see you and your family back soon! Thanks for staying with us!

-Kristi P
Reservations Supervisor",21
Monica A,11,"Glendale, Arizona",2019-03-31,FAMILY,2019-03-14,5,One of the best Hotels we ever stayed in!,"Hospitality and staff were 100% great...room was fantastic, perfect size for a family with 3 teenagers. Breakfast had great options...plenty of options for dinner within walking distance, a little but of a walk to disney, but not bad...zero complaints will definitely stay here again! ",,,,,,,,kristihampton,Res supervisor,2019-03-15,"Thank you for the great review Monica A! Hearing about your awesome experience with us make us so happy! We can't wait to see you and your family back here for your next Anaheim trip. Thanks for staying with us!

-Kristi P.
Reservations Supervisor",9
jlmck,7,"Seaforth, Canada",2019-03-31,NONE,2019-03-13,5,Disneyland Holiday,Great hotel and location. About a 20 minute walk to Disneyland and 5 minute walk to dining options. Good Hampton breakfast. Heated outdoor pool and hot tub. Great option for family wanting to visit Disney. ,,,,,,,,kristihampton,res supervisor,2019-03-14,"Hi jlmck, thank you for choosing to stay at our hotel! We're glad you enjoyed our breakfast and amenities during your stay, and would love to have you back again on your next Disneyland trip! See you soon! 

-Kristi P.
Reservations Supervisor",5
Sightseer59959052481,1,,2019-03-31,BUSINESS,2019-03-11,5,Wonderful stay. Great staff. Clean and comfy beds.,"Great location and easy to walk everywhere. Fitness room was nice!
Staff could not have been friendlier. I would definitely recommend staying for business or pleasure. This would be a great place for kids as the rooms are spacious.",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-03-14,"Hello Sightseer59959052481, and thank you for your positive review! We're glad you and your kids had a nice time visiting us. We love when our staff makes a good impression on our guests! Thanks for staying with us!

-Kristi P.
Reservations Supervisor",0
